,created_at,public_metrics,possibly_sensitive,conversation_id,reply_settings,source,author_id,lang,entities,text,id,referenced_tweets,attachments,context_annotations,geo,in_reply_to_user_id
30,2021-08-16T00:21:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1427062880768249859,everyone,WordPress.com,1394986733851217921,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.6228, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/5sNMArodIt', 'expanded_url': 'https://thriftyourwallet.com/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus-local/', 'display_url': 'thriftyourwallet.com/uw-madison-ret…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus | Local https://t.co/5sNMArodIt",1427062880768249859,,,,,
31,2021-08-15T23:27:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1427049462405402628,everyone,WordPress.com,479387351,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.6365, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/Phylg3YvrS', 'expanded_url': 'https://news.o24.site/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/', 'display_url': 'news.o24.site/uw-madison-ret…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus https://t.co/Phylg3YvrS",1427049462405402628,,,,,
32,2021-08-15T22:39:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1427037238991405057,everyone,WordPress.com,1290936204817440768,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.6228, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/BbGve8jOOq', 'expanded_url': 'http://newslatest.club/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus-local/', 'display_url': 'newslatest.club/uw-madison-ret…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus | Local https://t.co/BbGve8jOOq",1427037238991405057,,,,,
33,2021-08-15T20:01:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426997384949735424,everyone,WordPress.com,1254358657132888064,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.6365, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/2T5uGEbCQx', 'expanded_url': 'https://mptaas.com/2021/08/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/', 'display_url': 'mptaas.com/2021/08/uw-mad…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus https://t.co/2T5uGEbCQx",1426997384949735424,,,,,
34,2021-08-15T19:49:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426994382989762563,everyone,Education PLOW,2872659972,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.583, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'hashtags': [{'start': 241, 'end': 251, 'tag': 'Education'}], 'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/QmGbGt6G9f', 'expanded_url': 'http://madison.com', 'display_url': 'madison.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1509166112688287745/FxSJAq9t?format=jpg&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1509166112688287745/FxSJAq9t?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'madison.com', 'description': 'Read the latest Madison, and Dane County news. Get breaking news, events and information on Wisconsin sports, weather, entertainment, lifestyles and more.', 'unwound_url': 'https://madison.com/'}, {'start': 216, 'end': 239, 'url': 'https://t.co/USuEV7SdZJ', 'expanded_url': 'https://briefly.co/anchor/Education/story/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus?twitterHighlight=true&f=mignon&utm_source=Twitter&utm_medium=autotweet&utm_content=unhighlighted&utm_campaign=Education', 'display_url': 'briefly.co/anchor/Educati…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurs... (https://t.co/QmGbGt6G9f)

UW-Madison rethinks sexual assault services, bringing forensic nurses on campus University H...

Add your highlights:
https://t.co/USuEV7SdZJ
 #Education",1426994382989762563,,,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852219717016141824', 'name': 'College life', 'description': 'College Life'}}]",,
35,2021-08-14T20:45:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426646104561668101,everyone,Twitter for iPhone,392864139,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.6365, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/yzVBqY3rcL', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html', 'display_url': 'madison.com/wsj/news/local…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus https://t.co/yzVBqY3rcL",1426646104561668101,,,,,
36,2021-08-14T19:51:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426632690191769600,everyone,Moa Bridge,871023491893612545,en,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.6373, 'type': 'Organization', 'normalized_text': 'UW-Madison'}], 'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/wQFxsukgT1', 'expanded_url': 'http://Madison.com', 'display_url': 'Madison.com'}, {'start': 106, 'end': 129, 'url': 'https://t.co/sireXeWqtV', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html', 'display_url': 'madison.com/wsj/news/local…'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus - https://t.co/wQFxsukgT1 https://t.co/sireXeWqtV",1426632690191769600,,,,,
37,2021-08-14T17:29:16.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426596799603777537,everyone,Twitter for iPhone,82160142,en,"{'mentions': [{'start': 3, 'end': 18, 'username': 'WiStateJournal', 'id': '15752446'}]}","RT @WiStateJournal: A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questi…",1426596799603777537,"[{'type': 'retweeted', 'id': '1426333548575969283'}]",,,,
38,2021-08-14T15:53:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1426572719714357250,everyone,Twitter for Android,452260865,en,"{'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/7vbPhRHHjy', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share', 'display_url': 'madison.com/wsj/news/local…'}]}","Starting this school year, students have another option. They can schedule an appointment with a sexual assault nurse examiner at the campus health clinic. A victim’s advocate will also be on hand during the exam to answer questions and share resources.
 https://t.co/7vbPhRHHjy",1426572719714357250,,,,,
39,2021-08-14T11:20:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426503974958608388,everyone,PulpNews,100986964,en,"{'hashtags': [{'start': 20, 'end': 27, 'tag': 'sexual'}, {'start': 28, 'end': 36, 'tag': 'assault'}], 'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/JSq8fpb4kS', 'expanded_url': 'https://oddcrimes.com/static/2021/08/14/UW-Madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus.php', 'display_url': 'oddcrimes.com/static/2021/08…'}]}","UW-Madison rethinks #sexual #assault services, bringing forensic nurses on campus - Aug 14 @ 7:18 AM ET https://t.co/JSq8fpb4kS",1426503974958608388,,,,,
40,2021-08-14T11:20:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1426503918343925762,everyone,SocialNewsDesk,20796192,en,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/7iKajixrnr', 'expanded_url': 'https://lacrossetribune.com/news/state-and-regional/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_23fd6929-43f4-522f-b0a1-0cefa34c4df4.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_', 'display_url': 'lacrossetribune.com/news/state-and…'}]}","A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questions and share resources. https://t.co/7iKajixrnr",1426503918343925762,,,,,
41,2021-08-14T11:17:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426503168561717248,everyone,SocialNewsDesk,19774465,en,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/1AzDprJS3y', 'expanded_url': 'https://www.kenoshanews.com/news/state-and-regional/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_9ae62228-51b7-5b67-8efc-5a3529e2c479.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_', 'display_url': 'kenoshanews.com/news/state-and…'}]}","A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questions and share resources. https://t.co/1AzDprJS3y",1426503168561717248,,,,,
42,2021-08-14T11:16:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426502916857286660,everyone,SocialNewsDesk,21311422,en,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/GyvrGWFg7n', 'expanded_url': 'https://chippewa.com/news/state-and-regional/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_85515e96-492b-5078-a16a-82dec644352d.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_', 'display_url': 'chippewa.com/news/state-and…'}]}","A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questions and share resources. https://t.co/GyvrGWFg7n",1426502916857286660,,,,,
43,2021-08-14T11:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426502405701648387,everyone,SocialNewsDesk,20078382,en,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/Fz1molSEZx', 'expanded_url': 'https://journaltimes.com/news/state-and-regional/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_4e5ac333-604d-5035-bd5e-884f047ded65.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_', 'display_url': 'journaltimes.com/news/state-and…'}]}","A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questions and share resources. https://t.co/Fz1molSEZx",1426502405701648387,,,,,
44,2021-08-14T01:27:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426354671438942208,everyone,Twitter for iPhone,82160142,en,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/L4aRv2W5DV', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html#tracking-source=home-top-story-1', 'display_url': 'madison.com/wsj/news/local…'}], 'annotations': [{'start': 34, 'end': 40, 'probability': 0.3806, 'type': 'Person', 'normalized_text': 'DaneMAC'}]}",Read this and consider supporting DaneMAC           https://t.co/L4aRv2W5DV,1426354671438942208,,,,,
45,2021-08-14T00:33:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426341092623069191,everyone,Moa Bridge,871023491893612545,en,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/wQFxsukgT1', 'expanded_url': 'http://Madison.com', 'display_url': 'Madison.com'}, {'start': 106, 'end': 129, 'url': 'https://t.co/sireXeWqtV', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html', 'display_url': 'madison.com/wsj/news/local…'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.6373, 'type': 'Organization', 'normalized_text': 'UW-Madison'}]}","UW-Madison rethinks sexual assault services, bringing forensic nurses on campus - https://t.co/wQFxsukgT1 https://t.co/sireXeWqtV",1426341092623069191,,,,,
46,2021-08-14T00:09:46.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426335199550390281,everyone,Twitter for iPad,503524889,en,"{'mentions': [{'start': 3, 'end': 18, 'username': 'WiStateJournal', 'id': '15752446'}]}","RT @WiStateJournal: A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questi…",1426335199550390281,"[{'type': 'retweeted', 'id': '1426333548575969283'}]",,,,
47,2021-08-14T00:03:12.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",False,1426333548575969283,everyone,SocialNewsDesk,15752446,en,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/41izYhLsOl', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_', 'display_url': 'madison.com/wsj/news/local…'}]}","A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questions and share resources. https://t.co/41izYhLsOl",1426333548575969283,,,,,
48,2021-08-14T00:02:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1426333290412351493,everyone,SocialNewsDesk,23828118,en,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/u7eWmES8Rf', 'expanded_url': 'https://madison.com/wsj/news/local/education/university/uw-madison-rethinks-sexual-assault-services-bringing-forensic-nurses-on-campus/article_5060a496-88f2-5bc3-a0b8-463fab59b93e.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_', 'display_url': 'madison.com/wsj/news/local…'}]}","A victim's advocate will also be on hand during the exam, or what's traditionally known as a rape kit, to answer questions and share resources. https://t.co/u7eWmES8Rf",1426333290412351493,,,,,
49,2021-05-06T19:51:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1390393895180136450,everyone,Twitter Web App,252966637,en,"{'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/A2RFAoKXVs', 'expanded_url': 'https://goo.gl/alerts/MU9uu', 'display_url': 'goo.gl/alerts/MU9uu'}]}",UW-Madison graduate student arrested for alleged sexual assault on campus last weekend - https://t.co/A2RFAoKXVs,1390393895180136450,,,,,
50,2021-05-06T17:53:13.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",False,1390156339339423746,everyone,Twitter for iPhone,824803731120201728,en,"{'annotations': [{'start': 91, 'end': 105, 'probability': 0.9208, 'type': 'Person', 'normalized_text': 'Quintez Cepheus'}, {'start': 125, 'end': 134, 'probability': 0.6931, 'type': 'Place', 'normalized_text': 'UW Madison'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'oppositegeorge1', 'id': '1278508661212618752'}, {'start': 17, 'end': 33, 'username': 'AgentRachelLuba', 'id': '773274066710958084'}, {'start': 34, 'end': 46, 'username': 'BauerOutage', 'id': '189677429'}, {'start': 47, 'end': 56, 'username': 'tatis_jr', 'id': '856544993745305600'}, {'start': 57, 'end': 68, 'username': 'YasielPuig', 'id': '1491330559'}]}","@oppositegeorge1 @AgentRachelLuba @BauerOutage @tatis_jr @YasielPuig I do care about them, Quintez Cepheus got expelled from UW Madison because two women falsely accused him of sexual assault. I still feel bad for the guy because he was innocent, but the university took the claims seriously, and it was what they were supposed to do.",1390364041126850562,"[{'type': 'replied_to', 'id': '1390358293827276803'}]",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10001466882', 'name': 'MLB Baseball', 'description': 'All the latest action from Major League Baseball.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1111110482910310400', 'name': 'Fernando Tatis Jr.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '1111110482910310400', 'name': 'Fernando Tatis Jr.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '769194344305733632', 'name': 'Trevor Bauer'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '769194344305733632', 'name': 'Trevor Bauer'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '769194380343152640', 'name': 'Yasiel Puig'}}]",,1278508661212618752
