,date,average_tweets,average_articles,location,hl_tweets,hl_articles
950,1999-08-09,0.0,0.6363636363636364,UMN,5.800485975588935,1.7092866000889861
951,1999-08-10,0.18181818181818182,0.0,UMN,4.6040746410088795,1.8077418907276117
952,1999-08-11,0.0,0.0,UMN,3.6544357471407873,1.7195772783626573
953,1999-08-12,0.0,0.0,UMN,2.9006698785956346,1.6357125048814154
954,1999-08-13,0.0,0.0,UMN,2.3023761605810074,1.5559378646669701
955,1999-08-14,0.18181818181818182,0.0,UMN,1.8274868243118438,1.661872061384213
956,1999-08-15,0.0,0.0,UMN,1.4505484161157247,1.5808216045443222
957,1999-08-16,0.09090909090909091,0.0,UMN,1.151357525265963,1.5946331160380813
958,1999-08-17,0.0,0.0,UMN,0.9138779073202637,1.5168619412586841
959,1999-08-18,0.0,0.0,UMN,0.7253809621777908,1.4428837114305333
960,1999-08-19,0.0,0.0,UMN,0.5757634975911312,1.37251344244552
961,1999-08-20,0.09090909090909091,0.0,UMN,0.4570062111405678,1.396484262886038
962,1999-08-21,0.0,0.0,UMN,0.362743866005504,1.3283769217093904
963,1999-08-22,0.0,0.0,UMN,0.2879241225107678,1.2635912147576513
964,1999-08-23,0.0,0.0,UMN,0.22853673926036325,1.2019651440180796
965,1999-08-24,0.09090909090909091,0.0,UMN,0.1813986293899561,1.2342537031233265
966,1999-08-25,0.09090909090909091,0.0,UMN,0.14398325123150854,1.2649675306189674
967,1999-08-26,0.09090909090909091,0.0,UMN,0.11428518895051577,1.2941834270718608
968,1999-08-27,0.0,0.0,UMN,0.09071266485331925,1.2310653565319294
969,1999-08-28,0.0,0.0,UMN,0.07200222216330755,1.171025590616633
970,1999-08-29,0.18181818181818182,0.0,UMN,0.05715100537325468,1.29573218045605
971,1999-08-30,0.18181818181818182,0.0,UMN,0.045363008488344396,1.4143567581404464
972,1999-08-31,0.0,0.0,UMN,0.03600641013529071,1.3453777650846317
973,1999-09-01,0.0,5.454545454545454,UMN,5.483125163300088,1.2797629172175116
974,1999-09-02,0.0,3.0,UMN,7.352172839322211,1.2173481432421676
975,1999-09-03,0.0,2.4545454545454546,UMN,8.290255198227882,1.15797737371326
976,1999-09-04,0.0,1.7272727272727273,UMN,8.307575461610018,1.1015021507821132
977,1999-09-05,0.0,0.45454545454545453,UMN,7.048595965491279,1.0477812569747675
978,1999-09-06,0.0,0.36363636363636365,UMN,5.9583851615835774,0.9966803620747431
979,1999-09-07,0.0,1.4545454545454546,UMN,6.18395091113312,0.9480716872275209
980,1999-09-08,0.0,1.0,UMN,5.9084458941909475,0.901833685426856
981,1999-09-09,0.0,2.5454545454545454,UMN,7.235221234607795,0.8578507375839465
982,1999-09-10,0.6363636363636364,0.0,UMN,5.742880639404446,1.452376499783127
983,1999-09-11,0.09090909090909091,0.0,UMN,4.558351012225015,1.472452352956156
984,1999-09-12,0.45454545454545453,0.0,UMN,3.6181430984446905,1.8551854588526608
985,1999-09-13,0.45454545454545453,0.0,UMN,2.8718629709985906,2.2192524509119638
986,1999-09-14,0.18181818181818182,0.0,UMN,2.2795109811268066,2.292836413520969
987,1999-09-15,0.18181818181818182,0.0,UMN,1.8093378289810629,2.362831643926014
988,1999-09-16,0.45454545454545453,0.0,UMN,1.4361428422527938,2.7021404393892716
989,1999-09-17,0.45454545454545453,0.0,UMN,1.139923252760068,3.0249009496258172
990,1999-09-18,0.2727272727272727,0.0,UMN,0.904802073966935,3.1501020622115035
991,1999-09-19,0.18181818181818182,0.0,UMN,0.7181771150580938,3.1782879535741433
992,1999-09-20,0.5454545454545454,0.0,UMN,0.5700455198249427,3.568735566430429
993,1999-09-21,0.36363636363636365,0.0,UMN,0.45246762652163236,3.758322642687212
994,1999-09-22,0.5454545454545454,0.0,UMN,0.35914141227351465,4.120481629945903
995,1999-09-23,0.2727272727272727,0.0,UMN,0.2850647128091225,4.192250642246478
996,1999-09-24,0.5454545454545454,0.0,UMN,0.22626711293060256,4.533246711241412
997,1999-09-25,0.2727272727272727,0.0,UMN,0.1795971373988723,4.584884932981195
