,possibly_sensitive,conversation_id,source,entities,created_at,author_id,geo,reply_settings,context_annotations,referenced_tweets,lang,id,text,public_metrics,in_reply_to_user_id,attachments
26,False,1194461379727691777,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'PavlovicNBCS', 'id': '38140624'}]}",2019-11-13T03:58:32.000Z,95752102,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1194461379727691777'}]",en,1194464539636449280,@PavlovicNBCS High caliber people don’t cover up sexual assault,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",38140624,
27,False,1187388852748636160,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 9, 'username': 'mldauber', 'id': '141459742'}, {'start': 10, 'end': 19, 'username': 'Stanford', 'id': '18036441'}], 'annotations': [{'start': 186, 'end': 193, 'probability': 0.7668, 'type': 'Organization', 'normalized_text': 'Stanford'}]}",2019-10-24T15:42:13.000Z,707984695,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596165570560', 'name': 'Education Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10047480138', 'name': 'Stanford University', 'description': 'Stanford University'}}]","[{'type': 'replied_to', 'id': '1187388852748636160'}]",en,1187393866736889856,@mldauber @Stanford I also directly suggested for these red folders they add a section specifically for trauma informed response to sexual assault. Apparently that is too much to ask of Stanford professors and faculty.,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",141459742,
28,False,1164305845766594560,Twitter for iPhone,"{'annotations': [{'start': 52, 'end': 62, 'probability': 0.4155, 'type': 'Other', 'normalized_text': 'Burning Man'}], 'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/LWFKgTVxIP', 'expanded_url': 'https://twitter.com/AndreaKuszewski/status/1164305845766594560/photo/1', 'display_url': 'pic.twitter.com/LWFKgTVxIP'}]}",2019-08-21T22:38:40.000Z,15150453,{'place_id': 'a409256339a7c6a1'},everyone,,,en,1164305845766594560,"Reading an article on the sexual assault problem at Burning Man, and this is the ad that comes up. I mean, seriously https://t.co/LWFKgTVxIP","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,{'media_keys': ['3_1164305841689788416']}
29,False,1149711664905949190,Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Jim_Jordan', 'id': '18166778'}, {'start': 12, 'end': 27, 'username': 'RepAndyBiggsAZ', 'id': '816652616625168388'}]}",2019-07-13T06:31:08.000Z,24605463,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '940653064968531968', 'name': 'Andy Biggs', 'description': 'US Representative Andy Biggs (AZ-5)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '989579035599515648', 'name': 'Jim Jordan', 'description': 'US Representative Jim Jordan (OH-04)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '940653064968531968', 'name': 'Andy Biggs', 'description': 'US Representative Andy Biggs (AZ-5)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '989579035599515648', 'name': 'Jim Jordan', 'description': 'US Representative Jim Jordan (OH-04)'}}]","[{'type': 'replied_to', 'id': '1149711664905949190'}]",en,1149929233256333312,"@Jim_Jordan @RepAndyBiggsAZ You should know all about creating a crisis. After all, you covered up the sexual assault of college wrestlers under your charge.

You are a despicable human being. And a disgrace to your office.

But mostly, you're a coward who betrayed the young men who trusted you.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18166778,
30,False,1148568506520211456,Twitter for Android,"{'annotations': [{'start': 103, 'end': 108, 'probability': 0.9954, 'type': 'Place', 'normalized_text': 'Russia'}, {'start': 297, 'end': 303, 'probability': 0.8764, 'type': 'Person', 'normalized_text': 'Epstein'}], 'urls': [{'start': 312, 'end': 335, 'url': 'https://t.co/67lgwsoN2M', 'expanded_url': 'https://twitter.com/Vlf55/status/1148577686056366082/photo/1', 'display_url': 'pic.twitter.com/67lgwsoN2M'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'EricTrump', 'id': '39349894'}, {'start': 11, 'end': 27, 'username': 'realDonaldTrump', 'id': '25073877'}]}",2019-07-09T13:00:34.000Z,937076713493811202,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '897487393250344961', 'name': 'Eric Trump', 'description': ""American businessman, Donald Trump's son""}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847545883637891072', 'name': 'Fatherhood', 'description': 'Dads'}}]","[{'type': 'replied_to', 'id': '1148568506520211456'}]",en,1148577686056366082,"@EricTrump @realDonaldTrump Well, shit, perhaps if ur family had decency, weren't gifters, in bed with Russia, stealing money from funds for kids with cancer,? Your father is separating families, putting kids in cages, he's a racist, a liar, .I can go on.... haven't even touched sexual assault &amp; Epstein... https://t.co/67lgwsoN2M","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39349894,{'media_keys': ['3_1148577679626518528']}
31,False,1144976073127550976,Twitter for Android,"{'annotations': [{'start': 9, 'end': 14, 'probability': 0.9552, 'type': 'Person', 'normalized_text': 'Carter'}, {'start': 155, 'end': 159, 'probability': 0.9704, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'thehill', 'id': '1917731'}]}",2019-06-29T19:27:20.000Z,24605463,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1100053375620534275', 'name': 'The Hill', 'description': 'The Hill'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847546154439000064', 'name': 'Education', 'description': 'Education through the lens of those passionate about resources and news. This topic excludes Education policy and reform.'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852247095461371904', 'name': 'Graduate school', 'description': 'Graduate school'}}]","[{'type': 'replied_to', 'id': '1144976073127550976'}]",en,1145051139093569536,"@thehill Carter:
+Served in military w/ honor
+Has a PhD
+Stayed true to his wife
+devout follower of his faith
+Dedicated 2+ decades to charitable works

Trump:
+Accused by 16 women of sexual assault
+Draft dodger
+Did business w/ mobsters
+Praises dictators
+Cheated on wife w/ pornstar","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1917731,
32,False,1142280735488790528,Twitter for iPhone,"{'annotations': [{'start': 31, 'end': 35, 'probability': 0.9986, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/RaSNDIwp8I', 'expanded_url': 'https://twitter.com/scottbix/status/1142107873486495744', 'display_url': 'twitter.com/scottbix/statu…'}]}",2019-06-22T03:58:44.000Z,1886728188,{'place_id': 'e5a3f5dd123f24b5'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'quoted', 'id': '1142107873486495744'}]",en,1142280735488790528,"Just another sexual assault by Trump, but it’s only 1 of 15 after he was 30 years of age so who cares.  I https://t.co/RaSNDIwp8I","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
33,False,1142187652910743553,Twitter for iPad,"{'mentions': [{'start': 0, 'end': 12, 'username': 'danpfeiffer', 'id': '2922928743'}]}",2019-06-21T21:50:55.000Z,13961092,{'place_id': '490bdb082950484f'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055924248038924288', 'name': 'Daniel Pfeiffer', 'description': 'Daniel Pfeiffer'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1055924248038924288', 'name': 'Daniel Pfeiffer', 'description': 'Daniel Pfeiffer'}}]","[{'type': 'replied_to', 'id': '1142187652910743553'}]",en,1142188169133088768,@danpfeiffer In different times sexual assault allegations against a president wouldn’t already be ‘baked in’. We are in a strange time in which everyone knows it’s true and are unwilling/unable to hold him to task.,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 46, 'quote_count': 0}",2922928743,
34,False,1139293167600095234,Twitter Web Client,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/NVuPOgXHV1', 'expanded_url': 'https://www.cityofpaloalto.org/civica/press/display.asp?layout=1&Entry=1716', 'display_url': 'cityofpaloalto.org/civica/press/d…'}, {'start': 104, 'end': 127, 'url': 'https://t.co/fxrDub2eX9', 'expanded_url': 'https://twitter.com/PaloAltoPolice/status/1139293167600095234/photo/1', 'display_url': 'pic.twitter.com/fxrDub2eX9'}]}",2019-06-13T22:07:12.000Z,144636479,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1139293167600095234,News Release: Nursing assistant arrested for sexual assault at medical facility https://t.co/NVuPOgXHV1 https://t.co/fxrDub2eX9,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,{'media_keys': ['3_1139293135173853184']}
35,False,1126634480901312512,Twitter for iPhone,,2019-05-10T00:02:11.000Z,944225029688045568,{'place_id': 'ed0a823456907b4c'},everyone,,"[{'type': 'replied_to', 'id': '1126635743558791168'}]",en,1126638526248808448,"Likewise, I do not cite any secondary source whose author performed any kind of sexual assault or sexist behavior. Citation habits are not merely personal, they hold political and ethical positions.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",944225029688045568,
36,False,1120826835024084992,Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 12, 'username': 'AshleyJudd', 'id': '248747209'}], 'hashtags': [{'start': 131, 'end': 137, 'tag': 'wt2sv'}]}",2019-04-23T23:08:36.000Z,996080367336542208,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '942766842401079299', 'name': 'Ashley Judd', 'description': 'Ashley Judd'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '942766842401079299', 'name': 'Ashley Judd', 'description': 'Ashley Judd'}}]",,en,1120826835024084992,".@AshleyJudd talks about her experience with sexual assault as a child, trying to find her voice. “I live in a home with violence” #wt2sv","{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,
37,False,1114099732161486848,Twitter for iPad,"{'mentions': [{'start': 0, 'end': 14, 'username': 'stephenablack', 'id': '36126762'}, {'start': 28, 'end': 41, 'username': 'ida_skibenes', 'id': '801549353227841536'}]}",2019-04-08T07:29:06.000Z,416679745,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1115048432568238081'}]",en,1115154587793551361,"@stephenablack @party_bread @ida_skibenes I tell her story because it bothers me when people use euphemisms like sexual assault when it’s done to a child instead of what it is , rape. My niece did not survive. So I am left to be her voice. I’m sorry if that bothers you. You are Certainly free to block me.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36126762,
38,False,1108932967089364997,Twitter Web Client,"{'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/CvGEhQikCG', 'expanded_url': 'https://www.mercurynews.com/2019/03/21/5946290/', 'display_url': 'mercurynews.com/2019/03/21/594…', 'status': 200, 'unwound_url': 'https://www.mercurynews.com/2019/03/21/5946290/'}], 'mentions': [{'start': 82, 'end': 94, 'username': 'CalFootball', 'id': '712683270'}]}",2019-03-22T03:26:36.000Z,31677455,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033079849', 'name': 'College Football'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '898300671325163520', 'name': 'California Golden Bears'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}]",,en,1108932967089364997,Explosive allegations of sexual assault and harassment have been made against the @CalFootball program. https://t.co/CvGEhQikCG,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
39,False,1106194536777150464,Twitter for Android,"{'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/3L1Rht7ato', 'expanded_url': 'https://twitter.com/phbarratt/status/1106020884320411648', 'display_url': 'twitter.com/phbarratt/stat…'}], 'annotations': [{'start': 9, 'end': 19, 'probability': 0.8763, 'type': 'Organization', 'normalized_text': 'U.S. Senate'}, {'start': 156, 'end': 164, 'probability': 0.7828, 'type': 'Person', 'normalized_text': 'Kavanaugh'}, {'start': 173, 'end': 190, 'probability': 0.6334, 'type': 'Organization', 'normalized_text': 'U.S. Supreme Court'}]}",2019-03-14T14:05:04.000Z,16970219,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '867872043672326144', 'name': 'Supreme Court of the United States', 'description': 'Conversation about the Supreme Court and justices'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]","[{'type': 'quoted', 'id': '1106020884320411648'}]",en,1106194536777150464,Wish the U.S. Senate had as much common sense as this Australian jury and judge in believing the victim of criminal sexual assault during the nomination of Kavanaugh to the U.S. Supreme Court. https://t.co/3L1Rht7ato,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
