,lang,conversation_id,entities,created_at,id,reply_settings,public_metrics,author_id,possibly_sensitive,referenced_tweets,geo,text,source,in_reply_to_user_id,context_annotations,attachments
252,en,1249342819816239104,"{'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/6GWVMRkbqT', 'expanded_url': 'https://twitter.com/nytimes/status/1249270881936904192', 'display_url': 'twitter.com/nytimes/status…'}]}",2020-04-12T14:25:14.000Z,1249342819816239104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",965696435172888576,False,,{'place_id': '8e9665cec9370f0f'},They say there’s no pattern of sexual harassment... then literally define his pattern of sexual harassment. https://t.co/6GWVMRkbqT,Twitter for iPhone,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]",
253,en,1248704322856239106,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/qy4BW51fhl', 'expanded_url': 'https://twitter.com/toyawithaz/status/1248368787621109761', 'display_url': 'twitter.com/toyawithaz/sta…'}]}",2020-04-10T20:08:05.000Z,1248704322856239106,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",853525375,False,"[{'type': 'quoted', 'id': '1248368787621109761'}]",{'place_id': '8e9665cec9370f0f'},Cuz then it's sexual harassment and/or thirst culture 🤷🏾‍♂️😂 https://t.co/qy4BW51fhl,Twitter for Android,,,
254,en,1244122944168775680,"{'annotations': [{'start': 9, 'end': 16, 'probability': 0.9777, 'type': 'Organization', 'normalized_text': 'Fox News'}, {'start': 24, 'end': 34, 'probability': 0.9934, 'type': 'Person', 'normalized_text': 'Roger Ailes'}, {'start': 40, 'end': 52, 'probability': 0.913, 'type': 'Person', 'normalized_text': 'Bill O’Reilly'}, {'start': 146, 'end': 150, 'probability': 0.9515, 'type': 'Person', 'normalized_text': 'Roger'}, {'start': 156, 'end': 159, 'probability': 0.8429, 'type': 'Person', 'normalized_text': 'Bill'}, {'start': 201, 'end': 203, 'probability': 0.3923, 'type': 'Organization', 'normalized_text': 'Fox'}]}",2020-03-29T04:43:19.000Z,1244122944168775680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",191627599,False,,{'place_id': '60e2c37980197297'},The year Fox News fired Roger Ailes and Bill O’Reilly for sexual harassment each of their dozens of victims received a split total of 50 million. Roger and Bill received 65 million for their exit from Fox. Let that sink in.,Twitter for iPhone,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065657279150665728', 'name': 'Fox News', 'description': 'Fox News'}}]",
255,en,1234686724225236992,"{'urls': [{'start': 228, 'end': 251, 'url': 'https://t.co/6bChLP2Tpc', 'expanded_url': 'https://twitter.com/farhip/status/1234635233108074500', 'display_url': 'twitter.com/farhip/status/…'}], 'annotations': [{'start': 105, 'end': 114, 'probability': 0.9821, 'type': 'Person', 'normalized_text': 'Bill Cosby'}, {'start': 125, 'end': 139, 'probability': 0.9942, 'type': 'Person', 'normalized_text': 'Hillary Clinton'}]}",2020-03-03T03:47:09.000Z,1234686724225236992,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1066798951,False,"[{'type': 'quoted', 'id': '1234635233108074500'}]",{'place_id': '8e9665cec9370f0f'},"He should’ve been fired when he settled a sexual harassment lawsuit, or when he ‘joked’ about putting a “Bill Cosby pill” in Hillary Clinton’s water right before he interviewed her or, or, or, or, or... Good riddance. Get lost. https://t.co/6bChLP2Tpc",Twitter for iPhone,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '988769527977553920', 'name': 'Chris Matthews', 'description': 'Chris Matthews'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '988769527977553920', 'name': 'Chris Matthews', 'description': 'Chris Matthews'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721440', 'name': 'Hillary Clinton', 'description': 'Former First Lady of the United States Hillary Clinton'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875431835731243009', 'name': 'Bill Cosby', 'description': 'Bill Cosby'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721440', 'name': 'Hillary Clinton', 'description': 'Former First Lady of the United States Hillary Clinton'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '875431835731243009', 'name': 'Bill Cosby', 'description': 'Bill Cosby'}}]",
256,en,1231986338624344064,"{'annotations': [{'start': 26, 'end': 41, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Harvey Weinstein'}]}",2020-02-24T16:56:46.000Z,1231986338624344064,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 37, 'quote_count': 0}",24911590,False,,{'place_id': '8e9665cec9370f0f'},A historic day for women. Harvey Weinstein round guily of rape. It is possible to get convictions. Hoping this empowers more women to report their sexual harassment and sexual assaults.,Twitter for iPhone,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '918478218499207168', 'name': 'Harvey Weinstein', 'description': 'Harvey Weinstein'}}]",
257,en,1231421496796602368,"{'urls': [{'start': 267, 'end': 290, 'url': 'https://t.co/D44WtoFEq3', 'expanded_url': 'https://twitter.com/StarTribune/status/1231413873162498048', 'display_url': 'twitter.com/StarTribune/st…'}]}",2020-02-23T03:32:18.000Z,1231421496796602368,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3219519096,False,"[{'type': 'quoted', 'id': '1231413873162498048'}]",{'place_id': '73ab44fba43ac017'},These findings raise serious concerns about whether enough is being done to protect students from sexual harassment on college campuses. What student would want to go through the ordeal of reporting this when they know that the colleges will just look the other way? https://t.co/D44WtoFEq3,Twitter for Android,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847546154439000064', 'name': 'Education', 'description': 'Education through the lens of those passionate about resources and news. This topic excludes Education policy and reform.'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852219717016141824', 'name': 'College life', 'description': 'College Life'}}]",
258,en,1231377759521431553,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/r59AtrMECW', 'expanded_url': 'https://twitter.com/theworldiscrud/status/1231285718842068993', 'display_url': 'twitter.com/theworldiscrud…'}]}",2020-02-23T00:38:30.000Z,1231377759521431553,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}",817097719332347906,False,"[{'type': 'quoted', 'id': '1231285718842068993'}]",{'place_id': '60e2c37980197297'},So I had to file a sexual harassment claim against them lmaoooo https://t.co/r59AtrMECW,Twitter for iPhone,,,
259,en,1230674301038321665,"{'mentions': [{'start': 0, 'end': 12, 'username': 'PamCollier2', 'id': '530822447'}, {'start': 13, 'end': 21, 'username': 'ewarren', 'id': '357606935'}], 'annotations': [{'start': 225, 'end': 233, 'probability': 0.8668, 'type': 'Organization', 'normalized_text': 'Bloomberg'}]}",2020-02-22T21:22:35.000Z,1231328454987087874,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",316767397,False,"[{'type': 'replied_to', 'id': '1230681593406251010'}]",{'place_id': '8e9665cec9370f0f'},"@PamCollier2 @ewarren Interesting that you are identifying releasing people from NDAs as bullying but don't seem as concerned with the virtual certainty that those NDAs were signed due to sexual harassment claims etc. How is Bloomberg not the ""bully"" here. That doesn't add up to me.",Twitter for Android,530822447,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044802072', 'name': 'Bloomberg'}}]",
260,en,1230350810074271748,"{'annotations': [{'start': 11, 'end': 16, 'probability': 0.7892, 'type': 'Person', 'normalized_text': 'Warren'}, {'start': 80, 'end': 85, 'probability': 0.8019, 'type': 'Person', 'normalized_text': 'Bernie'}, {'start': 115, 'end': 123, 'probability': 0.9746, 'type': 'Organization', 'normalized_text': 'Bloomberg'}, {'start': 175, 'end': 183, 'probability': 0.5925, 'type': 'Organization', 'normalized_text': 'Bloomberg'}]}",2020-02-20T04:37:46.000Z,1230350810074271748,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1220072149,False,,{'place_id': '60e2c37980197297'},"Takeaways

Warren: was really sharp tonight fought back with strong arguments. 
Bernie: had a clear plan to attack Bloomberg focused on Medicare for all and taxing the rich. 
Bloomberg: took big shots from others especially on sexual harassment and his tax reform.",Twitter for iPhone,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044802072', 'name': 'Bloomberg'}}]",
261,en,1229544815383207937,"{'urls': [{'start': 158, 'end': 181, 'url': 'https://t.co/Hdoh2FKiuT', 'expanded_url': 'https://twitter.com/MattBinder/status/1228380714669871109', 'display_url': 'twitter.com/MattBinder/sta…'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.9809, 'type': 'Organization', 'normalized_text': 'Bloomberg'}]}",2020-02-17T23:15:02.000Z,1229544815383207937,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",515736402,False,"[{'type': 'quoted', 'id': '1228380714669871109'}]",{'place_id': '419d7e5fdfa100b4'},"Bloomberg is racist in policy and action, has a long history of sexual harassment and foul behavior, and he’s a Wall Street Billionaire Bro. Oh, and ya know: https://t.co/Hdoh2FKiuT",Twitter for iPhone,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065657279150665728', 'name': 'Fox News', 'description': 'Fox News'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10042384739', 'name': 'Michael Bloomberg', 'description': 'Former Mayor of New York City, Michael Bloomberg'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10042384739', 'name': 'Michael Bloomberg', 'description': 'Former Mayor of New York City, Michael Bloomberg'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044802072', 'name': 'Bloomberg'}}]",
262,en,1227758549121392640,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/5foWSzbkA0', 'expanded_url': 'http://dlvr.it/RPwjNs', 'display_url': 'dlvr.it/RPwjNs'}, {'start': 82, 'end': 105, 'url': 'https://t.co/UKtaDxmq1h', 'expanded_url': 'https://twitter.com/EconomicMN/status/1227758549121392640/photo/1', 'display_url': 'pic.twitter.com/UKtaDxmq1h'}], 'annotations': [{'start': 0, 'end': 10, 'probability': 0.8116, 'type': 'Organization', 'normalized_text': 'Wells Fargo'}]}",2020-02-13T00:57:03.000Z,1227758549121392640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19673347,False,,"{'coordinates': {'type': 'Point', 'coordinates': [-93.25610563, 44.97412881]}, 'place_id': '8e9665cec9370f0f'}",Wells Fargo ends forced arbitration for sexual harassment https://t.co/5foWSzbkA0 https://t.co/UKtaDxmq1h,dlvr.it,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027310982', 'name': 'Wells Fargo'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878257630195712', 'name': 'Government', 'description': 'Government'}}]",{'media_keys': ['3_1227758547653427200']}
