,text,geo,id,public_metrics,author_id,conversation_id,lang,possibly_sensitive,source,created_at,reply_settings,entities,attachments,context_annotations,referenced_tweets,in_reply_to_user_id
148,"No Even Gonna Lie , The Rape At Twinbrook Sound Suspicious asf",{'place_id': 'bf9b9d49defeea89'},1055079636122640385,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",244178367,1055079636122640385,en,False,Twitter for iPhone,2018-10-24T12:52:42.000Z,everyone,,,,,
149,#UPDATE Arrest made in connection to rape investigation at Twinbrook #metro station. https://t.co/DGo79QiSZy,{'place_id': 'f3f3e88ab848b86b'},1055039475942899712,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",147618542,1055039475942899712,en,False,Twitter for iPhone,2018-10-24T10:13:07.000Z,everyone,"{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/DGo79QiSZy', 'expanded_url': 'https://twitter.com/CherylCCostello/status/1055033315630170113', 'display_url': 'twitter.com/CherylCCostell…'}], 'annotations': [{'start': 59, 'end': 67, 'probability': 0.6506, 'type': 'Place', 'normalized_text': 'Twinbrook'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'UPDATE'}, {'start': 69, 'end': 75, 'tag': 'metro'}]}",,,"[{'type': 'quoted', 'id': '1055033315630170113'}]",
150,Didn’t he rape her in the real story ? https://t.co/ZhTBcKuhy7,{'place_id': 'bf9b9d49defeea89'},1053271329686908928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26887791,1053271329686908928,en,False,Twitter for iPhone,2018-10-19T13:07:08.000Z,everyone,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/ZhTBcKuhy7', 'expanded_url': 'https://twitter.com/CryingJordan/status/1053271058856529920', 'display_url': 'twitter.com/CryingJordan/s…'}]}",,,"[{'type': 'quoted', 'id': '1053271058856529920'}]",
151,@PrinceGeorgesMD Councilwoman Deni Taveras gives opening remarks at press conf. in regards to police officer charged w/rape &amp; other offenses of a woman after a traffic stop last week. @WashInformer https://t.co/rAM4I9SLaP,{'place_id': 'bf9b9d49defeea89'},1052581141532893186,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34838518,1052581141532893186,en,False,Twitter for Android,2018-10-17T15:24:34.000Z,everyone,"{'urls': [{'start': 202, 'end': 225, 'url': 'https://t.co/rAM4I9SLaP', 'expanded_url': 'https://twitter.com/jabariwill/status/1052581141532893186/video/1', 'display_url': 'pic.twitter.com/rAM4I9SLaP'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'PrinceGeorgesMD', 'id': '28589777'}, {'start': 188, 'end': 201, 'username': 'WashInformer', 'id': '179297823'}], 'annotations': [{'start': 17, 'end': 41, 'probability': 0.8312, 'type': 'Person', 'normalized_text': 'Councilwoman Deni Taveras'}]}",{'media_keys': ['7_1052580717518090243']},"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076073719025664', 'name': 'Traffic', 'description': 'Traffic'}}]",,28589777
152,"Feminine Twitter: Going off about women rights and rape.

Social Media: ... https://t.co/283K5rUfbs",{'place_id': 'e4c17912c815124d'},1052224549306191877,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3863656324,1052224549306191877,en,False,Twitter for iPhone,2018-10-16T15:47:36.000Z,everyone,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/283K5rUfbs', 'expanded_url': 'https://twitter.com/CiLulSavage/status/1052224549306191877/photo/1', 'display_url': 'pic.twitter.com/283K5rUfbs'}], 'annotations': [{'start': 9, 'end': 15, 'probability': 0.3945, 'type': 'Organization', 'normalized_text': 'Twitter'}]}",{'media_keys': ['3_1052224546714120192']},"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",,
153,Rape and assault https://t.co/AIZGZsst2T,{'place_id': 'bf9b9d49defeea89'},1049006615230341120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1049006615230341120,en,False,Twitter for Android,2018-10-07T18:40:41.000Z,everyone,"{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/AIZGZsst2T', 'expanded_url': 'https://twitter.com/poptart9797/status/1048989001569292288', 'display_url': 'twitter.com/poptart9797/st…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'quoted', 'id': '1048989001569292288'}]",
154,"But his character will have an impact on many people's lives and if he committed these acts and continues to lie he is NOT WORTHY OF THE POSITION, THEY ARE MAKING A POINT THAT THE INVESTIGATION WAS INCOMPLETE SO FAR AS THE CHARGES OF ATTEMPTED RAPE, GANG RAPE. Very simple https://t.co/IF42K3zweC",{'place_id': 'bf9b9d49defeea89'},1048319844704301056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1048319844704301056,en,False,Twitter for Android,2018-10-05T21:11:42.000Z,everyone,"{'urls': [{'start': 273, 'end': 296, 'url': 'https://t.co/IF42K3zweC', 'expanded_url': 'https://twitter.com/total_mess/status/1047860520936726528', 'display_url': 'twitter.com/total_mess/sta…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '888173937934213120', 'name': 'Lisa Murkowski', 'description': 'US Senator Lisa Murkowski (AK)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '888173937934213120', 'name': 'Lisa Murkowski', 'description': 'US Senator Lisa Murkowski (AK)'}}]","[{'type': 'quoted', 'id': '1047860520936726528'}]",
155,@cnn A criminal case should be opened on him and his buddies Many crimes were possibly committed here and he should be treated just like any other citizen accused of sexual assault and/or Rape. The gravity of the charges  warrants a criminal investigation https://t.co/pjCRFrFLUs,{'place_id': 'bf9b9d49defeea89'},1048196510318510081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1048196510318510081,en,False,Twitter for Android,2018-10-05T13:01:37.000Z,everyone,"{'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/pjCRFrFLUs', 'expanded_url': 'https://twitter.com/cryborg/status/1045421064220696576', 'display_url': 'twitter.com/cryborg/status…'}], 'mentions': [{'start': 0, 'end': 4, 'username': 'CNN', 'id': '759251'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '937710668706299904', 'name': 'Federal Bureau of Investigation', 'description': 'All conversation about the United States Federal Bureau of Investigation'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]","[{'type': 'quoted', 'id': '1045421064220696576'}]",759251
156,"Is the priest a rapist? You know the record of the Catholic Church when it comes to rape and pedophilia, their words are meaningless https://t.co/60bcKqSMBa",{'place_id': 'bf9b9d49defeea89'},1048022243647864832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1048022243647864832,en,False,Twitter for Android,2018-10-05T01:29:08.000Z,everyone,"{'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/60bcKqSMBa', 'expanded_url': 'https://twitter.com/RawStory/status/1047920710352560129', 'display_url': 'twitter.com/RawStory/statu…'}], 'annotations': [{'start': 51, 'end': 65, 'probability': 0.3039, 'type': 'Organization', 'normalized_text': 'Catholic Church'}]}",,,"[{'type': 'quoted', 'id': '1047920710352560129'}]",
157,@BiasedGirl You’re really an idiot there is no comparison. Emmitt Till was murdered for being accused of whistling (not illegal or a crime) at a white women. He wasn’t even accused of rape. You’re literally dumb! Go read a book 🙄,{'place_id': 'bf9b9d49defeea89'},1047852030151340033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280770288,1044298701726994432,en,False,Twitter for iPhone,2018-10-04T14:12:46.000Z,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'BiasedGirl', 'id': '18205761'}], 'annotations': [{'start': 59, 'end': 64, 'probability': 0.7546, 'type': 'Person', 'normalized_text': 'Emmitt'}]}",,,"[{'type': 'replied_to', 'id': '1044299402746241029'}]",18205761
158,Women silence rape victims a lot as well as men but men are obviously worse.,{'place_id': 'bf9b9d49defeea89'},1047846358818992128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",280770288,1047846358818992128,en,False,Twitter for iPhone,2018-10-04T13:50:14.000Z,everyone,,,,,
159,What in the Hell is Wrong with You Men? https://t.co/9SDmYynRWM,{'place_id': 'bf9b9d49defeea89'},1047259821794385920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1047259821794385920,en,False,Twitter for Android,2018-10-02T22:59:33.000Z,everyone,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/9SDmYynRWM', 'expanded_url': 'http://www.dailystar.com.lb/News/Middle-East/2018/Oct-03/465185-iran-executes-teenage-rape-victim-amnesty.ashx?utm_content=bufferaf2d3&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer', 'display_url': 'dailystar.com.lb/News/Middle-Ea…'}]}",,,,
160,These Monsters https://t.co/9SDmYynRWM,{'place_id': 'bf9b9d49defeea89'},1047259589312491520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1047259589312491520,en,False,Twitter for Android,2018-10-02T22:58:37.000Z,everyone,"{'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/9SDmYynRWM', 'expanded_url': 'http://www.dailystar.com.lb/News/Middle-East/2018/Oct-03/465185-iran-executes-teenage-rape-victim-amnesty.ashx?utm_content=bufferaf2d3&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer', 'display_url': 'dailystar.com.lb/News/Middle-Ea…'}]}",,,,
161,"Nope. You have to figure out how to get the Myanmar govt to the #ICC on charges of #genocide, #ethniccleansing &amp; systematic rape. #Justice https://t.co/fAdLxJTPSo",{'place_id': '6b5fb164e9ed4a9b'},1046102473709105152,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",425927905,1046102473709105152,en,False,Twitter for iPhone,2018-09-29T18:20:40.000Z,everyone,"{'annotations': [{'start': 44, 'end': 50, 'probability': 0.6771, 'type': 'Place', 'normalized_text': 'Myanmar'}], 'hashtags': [{'start': 64, 'end': 68, 'tag': 'ICC'}, {'start': 83, 'end': 92, 'tag': 'genocide'}, {'start': 94, 'end': 110, 'tag': 'ethniccleansing'}, {'start': 134, 'end': 142, 'tag': 'Justice'}], 'urls': [{'start': 143, 'end': 166, 'url': 'https://t.co/fAdLxJTPSo', 'expanded_url': 'https://twitter.com/drzarni/status/1043044676905959424', 'display_url': 'twitter.com/drzarni/status…'}]}",,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044311823', 'name': 'United Nations', 'description': 'Global conversation about the United Nations and all related efforts.'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '943922093468483584', 'name': 'General Assembly of the United Nations', 'description': 'General Assembly of the United Nations'}}]","[{'type': 'quoted', 'id': '1043044676905959424'}]",
162,@Chamond3000 @curlybeviie that has nothing to do with sympathy being shown to the rape victim so what are you really saying 🤔,{'place_id': 'bf9b9d49defeea89'},1045954591966343169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",287833186,1045915914200391681,en,False,Twitter for iPhone,2018-09-29T08:33:02.000Z,everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'Chamond3000', 'id': '550599504'}, {'start': 13, 'end': 25, 'username': 'curlybeviie', 'id': '734143713421627392'}]}",,,"[{'type': 'replied_to', 'id': '1045922480144240640'}]",550599504
163,Anybody laughing at rape “jokes” plz unfollow me y’all are weirdos,{'place_id': 'f3f3e88ab848b86b'},1045506976103436289,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189048721,1045506976103436289,en,False,Twitter for iPhone,2018-09-28T02:54:22.000Z,everyone,,,,,
164,Gang rape doesn't bother you? https://t.co/Yg66SAZvgw,{'place_id': 'bf9b9d49defeea89'},1045406144318107659,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1045406144318107659,en,False,Twitter for Android,2018-09-27T20:13:42.000Z,everyone,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/Yg66SAZvgw', 'expanded_url': 'https://twitter.com/AnnCoulter/status/1045402229061144579', 'display_url': 'twitter.com/AnnCoulter/sta…'}]}",,,"[{'type': 'quoted', 'id': '1045402229061144579'}]",
165,"@goingblondzo @mlynnjohnson72 as a man with a long history of abuse, including rape, at the hands of women I have to agree w Melissa",{'place_id': 'f3f3e88ab848b86b'},1045086278193156096,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",523925402,1045083454461890561,en,False,Twitter Web Client,2018-09-26T23:02:40.000Z,everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'goingblondzo', 'id': '1484180401459322881'}], 'annotations': [{'start': 125, 'end': 131, 'probability': 0.9748, 'type': 'Person', 'normalized_text': 'Melissa'}]}",,,"[{'type': 'replied_to', 'id': '1045083844188229634'}]",846774877096988673
166,"Thank you Michael on behalf of all victims, thanks for caring, how sad https://t.co/LN45sBPtyb",{'place_id': 'bf9b9d49defeea89'},1045042723135397890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1045042723135397890,en,False,Twitter for Android,2018-09-26T20:09:35.000Z,everyone,"{'annotations': [{'start': 10, 'end': 16, 'probability': 0.993, 'type': 'Person', 'normalized_text': 'Michael'}], 'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/LN45sBPtyb', 'expanded_url': 'https://www.rawstory.com/2018/09/michael-avenatti-explains-timing-explosive-new-kavanaugh-gang-rape-allegations-msnbc/amp/?__twitter_impression=true', 'display_url': 'rawstory.com/2018/09/michae…'}]}",,,,
167,Y’all taking that tweet to serious 😂😂😂 I do not rape people,{'place_id': '2163e3af2838ce1c'},1044955290586746883,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2387867124,1044955290586746883,en,False,Twitter for iPhone,2018-09-26T14:22:10.000Z,everyone,,,,,
168,"@cefilby @mikekellogg @TnGovern @SenFeinstein Wait, the person she’s accusing would have been a minor, by her telling. A seventeen year old. So not statutory rape I believe.",{'place_id': 'e4c17912c815124d'},1044047572279676934,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",52393864,1043630753731481601,en,False,Twitter for iPhone,2018-09-24T02:15:13.000Z,everyone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'cefilby', 'id': '22855302'}, {'start': 9, 'end': 21, 'username': 'mikekellogg', 'id': '15999349'}, {'start': 22, 'end': 31, 'username': 'TnGovern', 'id': '314205406'}, {'start': 32, 'end': 45, 'username': 'SenFeinstein', 'id': '476256944'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '890688307205554176', 'name': 'Dianne Feinstein', 'description': 'US Senator Dianne Feinstein (CA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '890688307205554176', 'name': 'Dianne Feinstein', 'description': 'US Senator Dianne Feinstein (CA)'}}]","[{'type': 'replied_to', 'id': '1044023735303503874'}]",22855302
169,"This is a Sin and must stop now, for God's sake, what is wrong with the human race, it is also part of a culture of rape. That's what it is when you force people to marry, Especially young girls https://t.co/nhPilhTuYe",{'place_id': 'bf9b9d49defeea89'},1043947728542334991,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1043947728542334991,en,False,Twitter for Android,2018-09-23T19:38:28.000Z,everyone,"{'annotations': [{'start': 37, 'end': 39, 'probability': 0.9893, 'type': 'Other', 'normalized_text': 'God'}], 'urls': [{'start': 195, 'end': 218, 'url': 'https://t.co/nhPilhTuYe', 'expanded_url': 'https://twitter.com/AJEnglish/status/1043915399342039040', 'display_url': 'twitter.com/AJEnglish/stat…'}]}",,,"[{'type': 'quoted', 'id': '1043915399342039040'}]",
170,"Sexual assault, attended rape, call it what it is, what if it were your wife or daughter suffering years of PTSD https://t.co/siaiZ0WzmE",{'place_id': '2163e3af2838ce1c'},1042530928277565441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1042530928277565441,en,False,Twitter for Android,2018-09-19T21:48:37.000Z,everyone,"{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/siaiZ0WzmE', 'expanded_url': 'https://t.co/siaiZ0WzmE', 'display_url': 't.co/siaiZ0WzmE'}]}",,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667002', 'name': 'The Washington Post'}}]",,
171,Opinion | She reported her rape. Her hometown turned against her. Can justice ever be served? https://t.co/4K7RRzplF2,{'place_id': '69d9a5e713c9cba5'},1042469713438285824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",28487978,1042469713438285824,en,False,Twitter for iPhone,2018-09-19T17:45:22.000Z,everyone,"{'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/4K7RRzplF2', 'expanded_url': 'https://wapo.st/arlington-texas?tid=ss_tw', 'display_url': 'wapo.st/arlington-texa…'}]}",,,,
172,Since when is attempted rape not a federal law https://t.co/fbzwNSNFyP,{'place_id': '5bd562dbf4cc852d'},1042216841471557632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1042216841471557632,en,False,Twitter for Android,2018-09-19T01:00:33.000Z,everyone,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/fbzwNSNFyP', 'expanded_url': 'https://twitter.com/NYC_ironworker/status/1042199753491197952', 'display_url': 'twitter.com/NYC_ironworker…'}]}",,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '937710668706299904', 'name': 'Federal Bureau of Investigation', 'description': 'All conversation about the United States Federal Bureau of Investigation'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '880137300021137408', 'name': 'Sarah Huckabee Sanders', 'description': 'White House Press Secretary Sarah Huckabee Sanders'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '880137300021137408', 'name': 'Sarah Huckabee Sanders', 'description': 'White House Press Secretary Sarah Huckabee Sanders'}}]",,
173,These Monsters https://t.co/aNm7D7Maob,{'place_id': 'bf9b9d49defeea89'},1042193138079727617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1042193138079727617,en,False,Twitter for Android,2018-09-18T23:26:21.000Z,everyone,"{'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/aNm7D7Maob', 'expanded_url': 'https://www.rawstory.com/2018/09/orrin-hatch-even-kavanaugh-committed-rape-hard-senators-not-consider-today/amp/?__twitter_impression=true', 'display_url': 'rawstory.com/2018/09/orrin-…'}]}",,,,
174,"So the dude who had a rape charge, admitted he did not get consent from the woman, snitched on his own teammate, called a ref a f****t among other things is your favorite now all because LeBron cussed in a barbershop? https://t.co/lqgAlMZvGc",{'place_id': 'f3f3e88ab848b86b'},1035265257453830151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",825283010,1035265257453830151,en,False,Twitter for Android,2018-08-30T20:37:26.000Z,everyone,"{'annotations': [{'start': 187, 'end': 192, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'LeBron'}], 'urls': [{'start': 218, 'end': 241, 'url': 'https://t.co/lqgAlMZvGc', 'expanded_url': 'https://twitter.com/WhitlockJason/status/1034950429627506688', 'display_url': 'twitter.com/WhitlockJason/…'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '788447816561467392', 'name': 'LeBron James', 'description': 'LeBron James'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809497120285696001', 'name': 'Kobe Bryant', 'description': 'Kobe Bryant'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '788447816561467392', 'name': 'LeBron James', 'description': 'LeBron James'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809497120285696001', 'name': 'Kobe Bryant', 'description': 'Kobe Bryant'}}]",,
175,"Lock these priests up, should be no statute of limitations for RAPE OF CHILDREN. THIS CRIME DESERVES THE DEATH PANTY ESPECIALLY IF COMMITTED REPEATEDLY BY A SO CALLED PRIEST https://t.co/npZYgh7c9Q",{'place_id': 'bf9b9d49defeea89'},1029864503641612288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45491204,1029864503641612288,en,False,Twitter for Android,2018-08-15T22:56:46.000Z,everyone,"{'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/npZYgh7c9Q', 'expanded_url': 'https://www.sfgate.com/news/texas/amp/Church-sex-scandal-Abuse-victims-want-a-full-13159195.php?__twitter_impression=true', 'display_url': 'sfgate.com/news/texas/amp…'}]}",,,,
