,Unnamed: 0,public_metrics,source,entities,text,conversation_id,author_id,geo,lang,created_at,in_reply_to_user_id,id,referenced_tweets,reply_settings,possibly_sensitive,attachments,context_annotations,location,likes,retweets,replies,quotes
399,174,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 187, 'end': 192, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'LeBron'}], 'urls': [{'start': 218, 'end': 241, 'url': 'https://t.co/lqgAlMZvGc', 'expanded_url': 'https://twitter.com/WhitlockJason/status/1034950429627506688', 'display_url': 'twitter.com/WhitlockJason/…'}]}","So the dude who had a rape charge, admitted he did not get consent from the woman, snitched on his own teammate, called a ref a f****t among other things is your favorite now all because LeBron cussed in a barbershop? https://t.co/lqgAlMZvGc",1035265257453830151,825283010,{'place_id': 'f3f3e88ab848b86b'},en,08/30/2018,,1035265257453830151,,everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '788447816561467392', 'name': 'LeBron James', 'description': 'LeBron James'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809497120285696001', 'name': 'Kobe Bryant', 'description': 'Kobe Bryant'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '788447816561467392', 'name': 'LeBron James', 'description': 'LeBron James'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809497120285696001', 'name': 'Kobe Bryant', 'description': 'Kobe Bryant'}}]",UMD,0,0,0,0
400,175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/npZYgh7c9Q', 'expanded_url': 'https://www.sfgate.com/news/texas/amp/Church-sex-scandal-Abuse-victims-want-a-full-13159195.php?__twitter_impression=true', 'display_url': 'sfgate.com/news/texas/amp…'}]}","Lock these priests up, should be no statute of limitations for RAPE OF CHILDREN. THIS CRIME DESERVES THE DEATH PANTY ESPECIALLY IF COMMITTED REPEATEDLY BY A SO CALLED PRIEST https://t.co/npZYgh7c9Q",1029864503641612288,45491204,{'place_id': 'bf9b9d49defeea89'},en,08/15/2018,,1029864503641612288,,everyone,False,,,UMD,0,0,0,0
401,176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 6, 'end': 10, 'probability': 0.9991, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 53, 'end': 67, 'probability': 0.4008, 'type': 'Place', 'normalized_text': 'Catholic Church'}], 'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/npZYgh7c9Q', 'expanded_url': 'https://www.sfgate.com/news/texas/amp/Church-sex-scandal-Abuse-victims-want-a-full-13159195.php?__twitter_impression=true', 'display_url': 'sfgate.com/news/texas/amp…'}]}","Maybe Trump sent the missing migrant children to the Catholic Church for institutionally sanctioned RAPE, sex magic is very powerful tool the Jesuits use for  controlling the world.  https://t.co/npZYgh7c9Q",1029864092360695808,45491204,{'place_id': 'bf9b9d49defeea89'},en,08/15/2018,,1029864092360695808,,everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",UMD,0,0,0,0
402,177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 14, 'username': 'GrownAssKid__', 'id': '265158750'}], 'annotations': [{'start': 47, 'end': 51, 'probability': 0.9832, 'type': 'Person', 'normalized_text': 'Sansa'}]}",@GrownAssKid__ He even made him watch him rape Sansa and then still snitched on her when she tried to escape,1016179661502545920,280770288,{'place_id': 'bf9b9d49defeea89'},en,07/09/2018,265158750.0,1016183671408201729,"[{'type': 'replied_to', 'id': '1016182324864733184'}]",everyone,False,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10002926166', 'name': 'Game of Thrones', 'description': 'The final season is here.\n\nPhoto via @GameofThrones'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298913', 'name': 'Game of Thrones', 'description': ""George R.R. Martin's best-selling book series `A Song of Ice and Fire' is brought to the screen as HBO sinks its considerable storytelling teeth into the medieval fantasy epic. It's the depiction of two powerful families - kings and queens, knights and renegades, liars and honest men - playing a deadly game for control of the Seven Kingdoms of Westeros, and to sit atop the Iron Throne. Martin is credited as a co-executive producer and one of the writers for the series, which was filmed in Northern Ireland and Malta.""}}]",UMD,0,0,0,0
403,178,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 10, 'end': 23, 'username': 'EvelynLozada', 'id': '29910549'}], 'annotations': [{'start': 160, 'end': 163, 'probability': 0.9775, 'type': 'Person', 'normalized_text': 'Tami'}], 'hashtags': [{'start': 265, 'end': 271, 'tag': 'BBWLA'}]}",I am team @EvelynLozada ...domestic violence is not a joking matter. It’s Just as bad as murder and rape to me. You’re abusing someone mentally and physically. Tami just brought it up as a jab like it was a damn knock knock joke to laugh at. I’m disappointed n her #BBWLA,1013997244650082310,159639540,{'place_id': 'e4c17912c815124d'},en,07/03/2018,,1013997244650082310,,everyone,False,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10003567711', 'name': 'Basketball Wives LA'}}]",UMD,3,0,1,0
404,179,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"Conclusively, it is a matter of the fact before the court for allegation of rape to hold and both sides will have to present theirs.",1012315201226596352,195634515,{'place_id': '2163e3af2838ce1c'},en,06/28/2018,195634515.0,1012315206960254976,"[{'type': 'replied_to', 'id': '1012315205118971904'}]",everyone,False,,,UMD,0,1,0,0
405,180,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,"If she said no or she was induced/misled in a way that shows consent would otherwise not have been given, and he still went ahead to ‘ingress and egress’(used roughly), then an allegation for rape will be necessary but that does not appear to be the case. I stand to be corrected.",1012315201226596352,195634515,{'place_id': '2163e3af2838ce1c'},en,06/28/2018,195634515.0,1012315205118971904,"[{'type': 'replied_to', 'id': '1012315201226596352'}]",everyone,False,,,UMD,0,3,1,0
406,181,"{'retweet_count': 19, 'reply_count': 2, 'like_count': 4, 'quote_count': 2}",Twitter for iPhone,"{'urls': [{'start': 285, 'end': 308, 'url': 'https://t.co/jUA8TsAwcq', 'expanded_url': 'https://twitter.com/afrovii/status/1012270062521278464', 'display_url': 'twitter.com/afrovii/status…'}]}","Legally, the argument for rape may not hold. She said “he did not rape her”. ‘Manipulation’ via begging, sulking etc without threats of physical &amp; bodily harm may not avail her. She had the option to say no but she said she ‘allowed him’. The law will not speculate on her behalf. https://t.co/jUA8TsAwcq",1012315201226596352,195634515,{'place_id': '2163e3af2838ce1c'},en,06/28/2018,,1012315201226596352,"[{'type': 'quoted', 'id': '1012270062521278464'}]",everyone,False,,,UMD,4,19,2,2
407,182,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/yspaeXk8Mj', 'expanded_url': 'https://twitter.com/tamiolaf/status/1009038855813697542', 'display_url': 'twitter.com/tamiolaf/statu…'}]}",TW: I agree. Its sad that he died young but I’m not heart broken/angry. This man beat his ex gf and continued to beat her after he found out she was pregnant. He threatened to rape her with bbq utensils. People need to stop being sad and pray for his soul https://t.co/yspaeXk8Mj,1009166893989711873,316039787,{'place_id': 'e4c17912c815124d'},en,06/19/2018,,1009166893989711873,"[{'type': 'quoted', 'id': '1009038855813697542'}]",everyone,False,,,UMD,2,0,0,0
408,183,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,Every time I get my hair done 😊 my girl on rape mood🤦🏾‍♂️😑 calm down it’s just a retwist 🤣,1002175641373077504,3002660579,{'place_id': '6b5fb164e9ed4a9b'},en,05/31/2018,,1002175641373077504,,everyone,False,,,UMD,0,0,0,0
409,184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 149, 'end': 172, 'url': 'https://t.co/5ohw7U5WSK', 'expanded_url': 'https://twitter.com/lex__michelle/status/1000581006192271360', 'display_url': 'twitter.com/lex__michelle/…'}]}",So what we’re not about to do is slut shame people for wearing whatever they want... this mentality perpetuates rape culture and is extremely dated. https://t.co/5ohw7U5WSK,1001436490239545350,818341820,{'place_id': 'e4c17912c815124d'},en,05/29/2018,,1001436490239545350,,everyone,False,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '844604232737087488', 'name': 'General Fashion', 'description': 'General Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '846725037595869185', 'name': 'Swimwear', 'description': 'Swimwear'}}]",UMD,6,0,0,0
410,185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/uwn9zxV06c', 'expanded_url': 'https://twitter.com/hiphopdx/status/786227264413282304', 'display_url': 'twitter.com/hiphopdx/statu…'}]}",Blame some men for rape culture...specifically WHITE men https://t.co/uwn9zxV06c,1000787666709942272,316039787,{'place_id': 'e4c17912c815124d'},en,05/27/2018,,1000787666709942272,"[{'type': 'quoted', 'id': '786227264413282304'}]",everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}]",UMD,1,0,0,0
411,186,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'KILLDizzle', 'id': '298811326'}]}",@KILLDizzle Still can’t blame hip hop for rape culture.,1000752081786073088,4402751181,{'place_id': 'f3f3e88ab848b86b'},en,05/27/2018,298811326.0,1000753410788986880,"[{'type': 'replied_to', 'id': '1000752081786073088'}]",everyone,False,,"[{'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}]",UMD,0,1,0,0
412,187,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/GzaONd8o20', 'expanded_url': 'https://twitter.com/_akyssej/status/998343057006317574', 'display_url': 'twitter.com/_akyssej/statu…'}]}",That’s rape https://t.co/GzaONd8o20,999329542190895105,2686393772,{'place_id': '69d9a5e713c9cba5'},en,05/23/2018,,999329542190895105,,everyone,False,,,UMD,1,1,0,0
413,188,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 8, 'username': '2guard_', 'id': '790198538848366592'}], 'annotations': [{'start': 32, 'end': 36, 'probability': 0.9943, 'type': 'Person', 'normalized_text': 'Bryce'}]}",@2guard_ Bruhhhhh everyone knew Bryce rape shawdy she was mad embarrass,998522488442228737,180969884,{'place_id': 'e4c17912c815124d'},en,05/21/2018,7.901985388483666e+17,998694836231397381,"[{'type': 'replied_to', 'id': '998693174850801665'}]",everyone,False,,,UMD,0,0,0,0
414,189,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/AqMGl3k6hD', 'expanded_url': 'https://twitter.com/_jaytovah/status/998034976263344129', 'display_url': 'twitter.com/_jaytovah/stat…'}]}",Suicide bullying rape - tape recording . https://t.co/AqMGl3k6hD,998040139673800704,22945398,{'place_id': 'f3f3e88ab848b86b'},en,05/20/2018,,998040139673800704,,everyone,False,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10048975805', 'name': '13 Reasons Why (Netflix)'}}]",UMD,0,0,0,0
415,190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,,Y’all niggas that wanna get mainstream y’all make these lil groupies sign waivers saying they can’t claim rape,989586296522854400,189048721,{'place_id': 'f3f3e88ab848b86b'},en,04/26/2018,,989586296522854400,,everyone,False,,,UMD,0,0,0,0
416,191,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/3pAzywpvb5', 'expanded_url': 'http://humanity.In', 'display_url': 'humanity.In'}, {'start': 257, 'end': 280, 'url': 'https://t.co/5njNBmFbm6', 'expanded_url': 'https://www.washingtonpost.com/world/asia_pacific/childs-rape-murder-in-india-mired-in-religious-politics/2018/04/12/30f8956a-3e1d-11e8-955b-7d2e19b79966_story.html?utm_term=.8c2c8b8fa155', 'display_url': 'washingtonpost.com/world/asia_pac…'}], 'hashtags': [{'start': 242, 'end': 255, 'tag': 'KathuaHorror'}]}","When manmade constructs of religion become instrumental against https://t.co/3pAzywpvb5 both religions women are given status of goddess and pure souls,yet they are the ones being withheld of justice after being subjected to such monstrosity #KathuaHorror  https://t.co/5njNBmFbm6",984540651302813697,703974228874416128,{'place_id': 'e4c17912c815124d'},en,04/12/2018,,984540651302813697,,everyone,False,,,UMD,0,0,0,0
417,192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,,As a person that works with rape and domestic violence victims I have seen the effects it can have on a person. So a person that would easily defend an accuser without knowing anything about the case disturbs me.,978630387843915776,349770310,{'place_id': 'e4c17912c815124d'},en,03/27/2018,,978630387843915776,,everyone,False,,,UMD,2,0,0,0
418,193,"{'retweet_count': 56, 'reply_count': 0, 'like_count': 55, 'quote_count': 2}",Twitter for iPhone,,Rape is something that I take extremely seriously and I am disturbed at the fact that guys so easily defend other men that have been accused of rape,978629820866334720,349770310,{'place_id': 'e4c17912c815124d'},en,03/27/2018,,978629820866334720,,everyone,False,,,UMD,55,56,0,2
419,194,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 22, 'end': 29, 'probability': 0.8672, 'type': 'Person', 'normalized_text': 'Clarissa'}]}",Presenting a paper on Clarissa’s rape; should I include a trigger warning at the start of the paper?,974338925106999296,144206572,{'place_id': 'e4c17912c815124d'},en,03/15/2018,,974338925106999296,,everyone,False,,,UMD,1,0,3,0
420,195,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,,Rape culture is saying the victim is to blame for putting themselves in a vulnerable position.,974100800711643137,33073422,{'place_id': 'e4c17912c815124d'},en,03/15/2018,,974100800711643137,,everyone,False,,,UMD,2,0,0,0
421,196,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 3, 'probability': 0.9824, 'type': 'Person', 'normalized_text': 'Kobe'}]}",Kobe believed that the sex was consensual &amp; he admitted to understanding why the victim didn’t believe it was. That’s rape. Yooooo I’m shocked.,970645557717995521,190860220,{'place_id': 'bf9b9d49defeea89'},en,03/05/2018,190860220.0,970645559894781952,"[{'type': 'replied_to', 'id': '970645557717995521'}]",everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809497120285696001', 'name': 'Kobe Bryant', 'description': 'Kobe Bryant'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809497120285696001', 'name': 'Kobe Bryant', 'description': 'Kobe Bryant'}}]",UMD,0,0,1,0
